"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 04, 2024","1.0889","1.0911","1.0923","1.0865","19.41K","-0.15%"
"Jun 03, 2024","1.0905","1.0856","1.0912","1.0834","1.06K","0.51%"
"May 31, 2024","1.0850","1.0839","1.0890","1.0818","19.18K","0.05%"
"May 30, 2024","1.0845","1.0809","1.0852","1.0796","0.23K","0.27%"
"May 29, 2024","1.0816","1.0868","1.0869","1.0809","0.43K","-0.49%"
"May 28, 2024","1.0869","1.0858","1.0899","1.0851","0.58K","-0.03%"
"May 27, 2024","1.0872","1.0857","1.0877","1.0851","9.41K","0.15%"
"May 26, 2024","1.0856","1.0857","1.0862","1.0856","0.33K","-0.05%"
"May 24, 2024","1.0861","1.0827","1.0869","1.0817","11.71K","0.42%"
"May 23, 2024","1.0816","1.0835","1.0872","1.0815","17.37K","-0.17%"
"May 22, 2024","1.0834","1.0862","1.0876","1.0829","14.49K","-0.29%"
"May 21, 2024","1.0865","1.0870","1.0887","1.0855","12.53K","-0.12%"
"May 20, 2024","1.0878","1.0885","1.0898","1.0868","10.63K","-0.04%"
"May 18, 2024","1.0882","1.0882","1.0882","1.0882","-","-0.06%"
"May 17, 2024","1.0889","1.0881","1.0892","1.0849","15.19K","0.04%"
"May 16, 2024","1.0885","1.0900","1.0910","1.0869","15.44K","-0.08%"
"May 15, 2024","1.0894","1.0835","1.0902","1.0829","22.43K","0.54%"
"May 14, 2024","1.0836","1.0805","1.0842","1.0782","17.98K","0.28%"
"May 13, 2024","1.0806","1.0785","1.0823","1.0782","12.14K","0.18%"
"May 11, 2024","1.0787","1.0787","1.0787","1.0787","-","-0.03%"
"May 10, 2024","1.0790","1.0798","1.0807","1.0776","14.07K","-0.08%"
"May 09, 2024","1.0799","1.0769","1.0801","1.0741","17.09K","0.33%"
"May 08, 2024","1.0764","1.0774","1.0775","1.0753","13.29K","-0.06%"
"May 07, 2024","1.0770","1.0790","1.0806","1.0766","16.37K","-0.22%"
"May 06, 2024","1.0794","1.0782","1.0810","1.0774","12.17K","0.11%"
"May 04, 2024","1.0782","1.0782","1.0782","1.0782","-","-0.05%"
"May 03, 2024","1.0787","1.0745","1.0832","1.0743","27.28K","0.34%"
"May 02, 2024","1.0750","1.0733","1.0750","1.0694","20.02K","0.01%"
"May 01, 2024","1.0749","1.0689","1.0754","1.0670","33.01K","0.47%"
"Apr 30, 2024","1.0699","1.0744","1.0756","1.0685","23.93K","-0.44%"
"Apr 29, 2024","1.0746","1.0716","1.0755","1.0711","21.53K","0.29%"
"Apr 27, 2024","1.0715","1.0715","1.0715","1.0715","-","0.00%"
"Apr 26, 2024","1.0715","1.0745","1.0775","1.0697","26.69K","-0.33%"
"Apr 25, 2024","1.0751","1.0723","1.0769","1.0701","0.57K","0.32%"
"Apr 24, 2024","1.0717","1.0731","1.0738","1.0702","17.02K","-0.10%"
"Apr 23, 2024","1.0728","1.0676","1.0736","1.0662","26.99K","0.41%"
"Apr 22, 2024","1.0684","1.0686","1.0695","1.0649","15.58K","0.02%"
"Apr 20, 2024","1.0682","1.0682","1.0682","1.0682","-","0.06%"
"Apr 19, 2024","1.0676","1.0668","1.0703","1.0635","25.90K","0.05%"
"Apr 18, 2024","1.0671","1.0699","1.0716","1.0666","18.35K","-0.24%"
"Apr 17, 2024","1.0697","1.0650","1.0706","1.0633","24.14K","0.37%"
"Apr 16, 2024","1.0658","1.0654","1.0681","1.0628","26.30K","0.05%"
"Apr 15, 2024","1.0653","1.0669","1.0693","1.0648","23.93K","-0.08%"
"Apr 13, 2024","1.0662","1.0662","1.0662","1.0662","-","-0.06%"
"Apr 12, 2024","1.0668","1.0754","1.0758","1.0651","25.52K","-0.81%"
"Apr 11, 2024","1.0755","1.0770","1.0785","1.0728","28.27K","-0.10%"
"Apr 10, 2024","1.0766","1.0886","1.0897","1.0759","32.27K","-1.08%"
"Apr 09, 2024","1.0884","1.0892","1.0915","1.0878","18.04K","-0.05%"
"Apr 08, 2024","1.0889","1.0874","1.0893","1.0852","16.78K","0.21%"
"Apr 05, 2024","1.0866","1.0868","1.0880","1.0822","23.74K","-0.15%"
"Apr 04, 2024","1.0882","1.0868","1.0909","1.0864","17.67K","0.13%"
"Apr 03, 2024","1.0868","1.0804","1.0870","1.0797","22.49K","0.66%"
"Apr 02, 2024","1.0797","1.0773","1.0813","1.0758","22.56K","0.24%"
"Apr 01, 2024","1.0771","1.0821","1.0841","1.0764","15.52K","-0.47%"
"Mar 28, 2024","1.0822","1.0860","1.0860","1.0808","25.68K","-0.32%"
"Mar 27, 2024","1.0857","1.0868","1.0874","1.0846","14.53K","-0.12%"
"Mar 26, 2024","1.0870","1.0876","1.0902","1.0861","18.12K","-0.03%"
"Mar 25, 2024","1.0873","1.0839","1.0880","1.0839","13.13K","0.29%"
"Mar 22, 2024","1.0842","1.0899","1.0905","1.0839","22.06K","-0.54%"
"Mar 21, 2024","1.0901","1.0962","1.0981","1.0893","26.77K","-0.49%"
"Mar 20, 2024","1.0955","1.0905","1.0963","1.0876","23.15K","0.48%"
"Mar 19, 2024","1.0903","1.0911","1.0917","1.0875","16.17K","0.11%"
"Mar 18, 2024","1.0891","1.0899","1.0905","1.0880","0.36K","0.00%"
"Mar 15, 2024","1.0891","1.0882","1.0900","1.0872","3.56K","0.05%"
"Mar 14, 2024","1.0886","1.0951","1.0956","1.0880","17.51K","-0.62%"
"Mar 13, 2024","1.0954","1.0929","1.0965","1.0922","14.03K","0.25%"
"Mar 12, 2024","1.0927","1.0928","1.0947","1.0902","18.28K","-0.01%"
"Mar 11, 2024","1.0928","1.0942","1.0952","1.0918","13.73K","-0.13%"
"Mar 09, 2024","1.0942","1.0942","1.0942","1.0942","-","-0.04%"
"Mar 08, 2024","1.0946","1.0951","1.0985","1.0921","23.97K","-0.05%"
"Mar 07, 2024","1.0951","1.0901","1.0953","1.0872","26.62K","0.45%"
"Mar 06, 2024","1.0902","1.0861","1.0921","1.0847","20.15K","0.40%"
"Mar 05, 2024","1.0859","1.0863","1.0883","1.0846","15.95K","-0.03%"
"Mar 04, 2024","1.0862","1.0847","1.0873","1.0844","14.76K","0.13%"
"Mar 01, 2024","1.0848","1.0811","1.0850","1.0804","21.24K","0.36%"
"Feb 29, 2024","1.0809","1.0846","1.0863","1.0802","26.66K","-0.30%"
"Feb 28, 2024","1.0842","1.0853","1.0854","1.0805","19.26K","-0.11%"
"Feb 27, 2024","1.0854","1.0860","1.0875","1.0841","18.08K","-0.02%"
"Feb 26, 2024","1.0856","1.0829","1.0869","1.0822","15.58K","0.23%"
"Feb 24, 2024","1.0831","1.0831","1.0831","1.0831","-","-0.02%"
"Feb 23, 2024","1.0833","1.0835","1.0849","1.0821","18.17K","0.01%"
"Feb 22, 2024","1.0832","1.0830","1.0899","1.0813","27.51K","0.04%"
"Feb 21, 2024","1.0828","1.0818","1.0836","1.0801","19.09K","0.09%"
"Feb 20, 2024","1.0818","1.0789","1.0851","1.0773","36.49K","0.29%"
"Feb 19, 2024","1.0787","1.0796","1.0801","1.0774","11.26K","-0.08%"
"Feb 18, 2024","1.0796","1.0789","1.0797","1.0789","0.43K","0.06%"
"Feb 17, 2024","1.0789","1.0789","1.0789","1.0789","-","-0.01%"
"Feb 16, 2024","1.0790","1.0783","1.0800","1.0740","22.99K","0.07%"
"Feb 15, 2024","1.0782","1.0740","1.0797","1.0737","22.08K","0.37%"
"Feb 14, 2024","1.0742","1.0727","1.0748","1.0709","20.81K","0.24%"
"Feb 13, 2024","1.0716","1.0788","1.0830","1.0714","29.88K","-0.63%"
"Feb 12, 2024","1.0784","1.0804","1.0821","1.0771","17.17K","-0.13%"
"Feb 09, 2024","1.0798","1.0793","1.0811","1.0778","18.40K","0.06%"
"Feb 08, 2024","1.0791","1.0789","1.0805","1.0757","18.88K","0.02%"
"Feb 07, 2024","1.0789","1.0771","1.0801","1.0770","0.29K","0.20%"
"Feb 06, 2024","1.0767","1.0760","1.0780","1.0740","23.83K","0.06%"
"Feb 05, 2024","1.0761","1.0801","1.0807","1.0740","0.23K","-0.43%"
"Feb 03, 2024","1.0807","1.0807","1.0807","1.0807","-","-0.04%"
"Feb 02, 2024","1.0811","1.0892","1.0918","1.0799","37.96K","-0.74%"
"Feb 01, 2024","1.0892","1.0835","1.0895","1.0799","33.26K","0.29%"
"Jan 31, 2024","1.0861","1.0865","1.0909","1.0815","40.40K","-0.06%"
"Jan 30, 2024","1.0867","1.0855","1.0878","1.0833","22.65K","0.25%"
"Jan 29, 2024","1.0840","1.0870","1.0873","1.0817","26.65K","-0.32%"
"Jan 27, 2024","1.0875","1.0875","1.0875","1.0875","-","-0.05%"
"Jan 26, 2024","1.0880","1.0870","1.0908","1.0834","27.06K","0.19%"
"Jan 25, 2024","1.0859","1.0908","1.0925","1.0844","30.36K","-0.49%"
"Jan 24, 2024","1.0912","1.0875","1.0956","1.0875","28.00K","0.40%"
"Jan 23, 2024","1.0869","1.0904","1.0941","1.0846","26.55K","-0.37%"
"Jan 22, 2024","1.0909","1.0922","1.0934","1.0904","18.69K","-0.13%"
"Jan 20, 2024","1.0923","1.0923","1.0923","1.0923","-","0.05%"
"Jan 19, 2024","1.0918","1.0896","1.0923","1.0890","22.31K","0.28%"
"Jan 18, 2024","1.0887","1.0909","1.0932","1.0872","25.49K","-0.13%"
"Jan 17, 2024","1.0901","1.0901","1.0911","1.0871","30.15K","0.00%"
"Jan 16, 2024","1.0901","1.0978","1.0995","1.0889","48.06K","-0.66%"
"Jan 15, 2024","1.0973","1.0971","1.0995","1.0961","13.36K","0.01%"
"Jan 14, 2024","1.0972","1.0979","1.0980","1.0972","0.47K","-0.06%"
"Jan 13, 2024","1.0979","1.0979","1.0979","1.0979","-","-0.05%"
"Jan 12, 2024","1.0985","1.1000","1.1015","1.0965","27.86K","-0.24%"
"Jan 11, 2024","1.1011","1.1004","1.1042","1.0959","33.54K","0.09%"
"Jan 10, 2024","1.1001","1.0962","1.1004","1.0952","20.96K","0.41%"
"Jan 09, 2024","1.0956","1.0984","1.0996","1.0941","23.75K","-0.34%"
"Jan 08, 2024","1.0993","1.0976","1.1010","1.0954","21.61K","0.17%"
"Jan 06, 2024","1.0974","1.0974","1.0974","1.0974","-","-0.03%"
"Jan 05, 2024","1.0977","1.0977","1.1030","1.0908","34.87K","-0.03%"
"Jan 04, 2024","1.0980","1.0956","1.1004","1.0948","24.70K","0.27%"
"Jan 03, 2024","1.0950","1.0974","1.0998","1.0926","36.81K","-0.27%"
"Jan 02, 2024","1.0980","1.1071","1.1092","1.0972","31.92K","-0.82%"
"Jan 01, 2024","1.1071","1.1076","1.1078","1.1069","0.77K","0.00%"
"Dec 31, 2023","1.1071","1.1071","1.1071","1.1071","-","0.00%"
"Dec 30, 2023","1.1071","1.1071","1.1071","1.1071","-","-0.04%"
"Dec 29, 2023","1.1075","1.1098","1.1119","1.1068","26.16K","-0.23%"
"Dec 28, 2023","1.1100","1.1143","1.1174","1.1090","27.23K","-0.35%"
"Dec 27, 2023","1.1139","1.1083","1.1161","1.1068","21.48K","0.50%"
"Dec 26, 2023","1.1084","1.1052","1.1085","1.1048","10.59K","0.23%"
"Dec 25, 2023","1.1059","1.1058","1.1063","1.1054","0.55K","0.04%"
"Dec 24, 2023","1.1055","1.1055","1.1055","1.1055","-","0.00%"
"Dec 23, 2023","1.1055","1.1055","1.1055","1.1055","-","0.00%"
"Dec 22, 2023","1.1055","1.1047","1.1084","1.1033","26.02K","0.14%"
"Dec 21, 2023","1.1039","1.0983","1.1073","1.0973","28.21K","0.47%"
"Dec 20, 2023","1.0987","1.1024","1.1027","1.0970","24.74K","-0.28%"
"Dec 19, 2023","1.1018","1.0967","1.1029","1.0957","23.63K","0.91%"
"Dec 18, 2023","1.0919","1.0897","1.0928","1.0886","0.19K","-0.08%"
"Dec 16, 2023","1.0928","1.0928","1.0928","1.0928","-","0.26%"
"Dec 15, 2023","1.0900","1.0990","1.1004","1.0886","4.65K","-0.85%"
"Dec 14, 2023","1.0993","1.0872","1.1011","1.0872","33.30K","0.95%"
"Dec 13, 2023","1.0890","1.0797","1.0899","1.0775","27.98K","0.90%"
"Dec 12, 2023","1.0793","1.0764","1.0831","1.0764","0.26K","0.26%"
"Dec 11, 2023","1.0765","1.0766","1.0782","1.0744","0.18K","-0.01%"
"Dec 09, 2023","1.0766","1.0766","1.0766","1.0766","-","0.04%"
"Dec 08, 2023","1.0762","1.0799","1.0803","1.0726","27.34K","-0.37%"
"Dec 07, 2023","1.0802","1.0771","1.0821","1.0758","0.34K","0.27%"
"Dec 06, 2023","1.0773","1.0801","1.0810","1.0763","0.25K","-0.16%"
"Dec 05, 2023","1.0790","1.0839","1.0853","1.0783","0.51K","-0.41%"
"Dec 04, 2023","1.0834","1.0894","1.0901","1.0810","0.18K","-0.50%"
"Dec 02, 2023","1.0888","1.0888","1.0888","1.0888","-","0.08%"
"Dec 01, 2023","1.0879","1.0898","1.0919","1.0836","36.24K","-0.17%"
"Nov 30, 2023","1.0897","1.0979","1.0991","1.0886","32.82K","-0.86%"
"Nov 29, 2023","1.0992","1.1006","1.1025","1.0968","26.04K","-0.08%"
"Nov 28, 2023","1.1001","1.0963","1.1018","1.0944","30.23K","0.32%"
"Nov 27, 2023","1.0966","1.0953","1.0968","1.0934","0.69K","0.14%"
"Nov 24, 2023","1.0951","1.0899","1.0956","1.0894","28.37K","0.34%"
"Nov 23, 2023","1.0914","1.0899","1.0940","1.0897","14.59K","0.17%"
"Nov 22, 2023","1.0896","1.0922","1.0935","1.0864","25.75K","-0.28%"
"Nov 21, 2023","1.0927","1.0954","1.0977","1.0911","23.84K","-0.29%"
"Nov 20, 2023","1.0959","1.0928","1.0964","1.0909","21.76K","0.27%"
"Nov 18, 2023","1.0930","1.0930","1.0930","1.0930","-","0.16%"
"Nov 17, 2023","1.0913","1.0863","1.0932","1.0837","24.29K","0.40%"
"Nov 16, 2023","1.0869","1.0862","1.0908","1.0844","25.95K","0.07%"
"Nov 15, 2023","1.0861","1.0883","1.0900","1.0846","28.67K","-0.33%"
"Nov 14, 2023","1.0897","1.0715","1.0902","1.0707","39.17K","1.68%"
"Nov 13, 2023","1.0717","1.0706","1.0721","1.0679","18.15K","0.13%"
"Nov 11, 2023","1.0703","1.0703","1.0703","1.0703","-","0.07%"
"Nov 10, 2023","1.0696","1.0685","1.0708","1.0671","19.09K","0.12%"
"Nov 09, 2023","1.0683","1.0727","1.0741","1.0676","25.11K","-0.34%"
"Nov 08, 2023","1.0719","1.0715","1.0733","1.0676","18.54K","0.06%"
"Nov 07, 2023","1.0713","1.0739","1.0741","1.0681","22.08K","-0.28%"
"Nov 06, 2023","1.0743","1.0750","1.0775","1.0734","18.83K","-0.08%"
"Nov 04, 2023","1.0752","1.0752","1.0752","1.0752","-","-0.03%"
"Nov 03, 2023","1.0755","1.0640","1.0765","1.0633","30.78K","1.03%"
"Nov 02, 2023","1.0645","1.0588","1.0687","1.0587","25.89K","0.79%"
"Nov 01, 2023","1.0562","1.0595","1.0601","1.0536","32.42K","-0.39%"
"Oct 31, 2023","1.0603","1.0632","1.0695","1.0578","28.87K","-0.34%"
"Oct 30, 2023","1.0639","1.0585","1.0647","1.0568","18.75K","0.50%"
"Oct 28, 2023","1.0586","1.0586","1.0586","1.0586","-","-0.03%"
"Oct 27, 2023","1.0589","1.0585","1.0619","1.0557","24.23K","0.06%"
"Oct 26, 2023","1.0583","1.0590","1.0591","1.0543","24.62K","-0.07%"
"Oct 25, 2023","1.0590","1.0612","1.0630","1.0588","18.93K","-0.22%"
"Oct 24, 2023","1.0613","1.0695","1.0719","1.0606","26.78K","-0.80%"
"Oct 23, 2023","1.0699","1.0621","1.0702","1.0596","25.32K","0.77%"
"Oct 21, 2023","1.0617","1.0617","1.0617","1.0617","-","0.00%"
"Oct 20, 2023","1.0617","1.0611","1.0628","1.0590","20.67K","0.09%"
"Oct 19, 2023","1.0607","1.0559","1.0642","1.0553","29.22K","0.43%"
"Oct 18, 2023","1.0562","1.0604","1.0621","1.0549","22.93K","-0.32%"
"Oct 17, 2023","1.0596","1.0588","1.0623","1.0560","25.67K","0.13%"
"Oct 16, 2023","1.0582","1.0546","1.0591","1.0543","17.51K","0.42%"
"Oct 14, 2023","1.0538","1.0538","1.0538","1.0538","-","-0.02%"
"Oct 13, 2023","1.0540","1.0558","1.0587","1.0524","23.33K","-0.14%"
"Oct 12, 2023","1.0555","1.0654","1.0668","1.0554","26.27K","-0.77%"
"Oct 11, 2023","1.0637","1.0637","1.0665","1.0612","24.69K","0.07%"
"Oct 10, 2023","1.0630","1.0600","1.0651","1.0586","23.21K","0.32%"
"Oct 09, 2023","1.0596","1.0596","1.0606","1.0552","21.70K","-0.21%"
"Oct 07, 2023","1.0618","1.0618","1.0618","1.0618","-","-0.07%"
"Oct 06, 2023","1.0625","1.0582","1.0633","1.0514","34.98K","0.40%"
"Oct 05, 2023","1.0583","1.0540","1.0583","1.0531","21.77K","0.44%"
"Oct 04, 2023","1.0537","1.0502","1.0566","1.0484","27.70K","0.27%"
"Oct 03, 2023","1.0509","1.0513","1.0526","1.0482","33.67K","-0.17%"
"Oct 02, 2023","1.0527","1.0608","1.0627","1.0511","26.01K","-0.74%"
"Sep 30, 2023","1.0606","1.0606","1.0606","1.0606","-","-0.07%"
"Sep 29, 2023","1.0613","1.0600","1.0652","1.0593","24.03K","0.22%"
"Sep 28, 2023","1.0590","1.0542","1.0614","1.0526","25.64K","0.43%"
"Sep 27, 2023","1.0545","1.0609","1.0612","1.0526","24.19K","-0.56%"
"Sep 26, 2023","1.0604","1.0631","1.0647","1.0599","20.05K","-0.20%"
"Sep 25, 2023","1.0625","1.0693","1.0694","1.0614","16.87K","-0.59%"
"Sep 23, 2023","1.0688","1.0688","1.0688","1.0688","-","0.02%"
"Sep 22, 2023","1.0686","1.0709","1.0710","1.0653","21.05K","-0.14%"
"Sep 21, 2023","1.0701","1.0704","1.0712","1.0657","24.19K","-0.24%"
"Sep 20, 2023","1.0727","1.0721","1.0778","1.0691","26.97K","0.07%"
"Sep 19, 2023","1.0719","1.0735","1.0760","1.0716","17.79K","0.50%"
"Sep 18, 2023","1.0666","1.0662","1.0672","1.0645","0.26K","0.20%"
"Sep 16, 2023","1.0645","1.0645","1.0645","1.0645","-","-0.16%"
"Sep 15, 2023","1.0662","1.0643","1.0687","1.0634","5.57K","0.24%"
"Sep 14, 2023","1.0636","1.0732","1.0753","1.0632","31.23K","-0.92%"
"Sep 13, 2023","1.0735","1.0759","1.0767","1.0714","26.59K","-0.01%"
"Sep 12, 2023","1.0736","1.0755","1.0773","1.0708","18.17K","-0.12%"
"Sep 11, 2023","1.0749","1.0715","1.0763","1.0711","18.27K","0.41%"
"Sep 09, 2023","1.0705","1.0705","1.0705","1.0705","-","0.03%"
"Sep 08, 2023","1.0702","1.0702","1.0747","1.0698","18.46K","0.03%"
"Sep 07, 2023","1.0699","1.0733","1.0737","1.0666","19.39K","-0.31%"
"Sep 06, 2023","1.0732","1.0729","1.0755","1.0709","22.77K","0.04%"
"Sep 05, 2023","1.0728","1.0780","1.0815","1.0712","35.02K","-0.65%"
"Sep 04, 2023","1.0798","1.0783","1.0815","1.0780","9.64K","0.15%"
"Sep 03, 2023","1.0782","1.0780","1.0784","1.0778","0.52K","0.02%"
"Sep 02, 2023","1.0780","1.0780","1.0780","1.0780","-","-0.06%"
"Sep 01, 2023","1.0786","1.0851","1.0890","1.0778","31.91K","-0.62%"
"Aug 31, 2023","1.0853","1.0935","1.0948","1.0843","27.18K","-0.74%"
"Aug 30, 2023","1.0934","1.0888","1.0956","1.0865","25.34K","0.48%"
"Aug 29, 2023","1.0882","1.0830","1.0903","1.0792","26.93K","0.55%"
"Aug 28, 2023","1.0822","1.0814","1.0833","1.0804","12.92K","0.15%"
"Aug 26, 2023","1.0806","1.0806","1.0806","1.0806","-","-0.12%"
"Aug 25, 2023","1.0819","1.0823","1.0853","1.0777","29.59K","-0.02%"
"Aug 24, 2023","1.0821","1.0876","1.0889","1.0817","19.98K","-0.48%"
"Aug 23, 2023","1.0873","1.0858","1.0885","1.0815","24.32K","0.06%"
"Aug 22, 2023","1.0866","1.0914","1.0945","1.0846","22.53K","-0.43%"
"Aug 21, 2023","1.0913","1.0890","1.0928","1.0884","16.71K","0.26%"
"Aug 19, 2023","1.0885","1.0885","1.0885","1.0885","-","-0.07%"
"Aug 18, 2023","1.0893","1.0888","1.0909","1.0859","21.14K","0.18%"
"Aug 17, 2023","1.0873","1.0899","1.0934","1.0871","28.61K","-0.23%"
"Aug 16, 2023","1.0898","1.0922","1.0951","1.0888","20.06K","-0.22%"
"Aug 15, 2023","1.0922","1.0924","1.0970","1.0915","25.71K","-0.01%"
"Aug 14, 2023","1.0923","1.0967","1.0979","1.0893","25.70K","-0.38%"
"Aug 12, 2023","1.0965","1.0965","1.0965","1.0965","-","-0.05%"
"Aug 11, 2023","1.0970","1.1001","1.1024","1.0961","25.26K","-0.36%"
"Aug 10, 2023","1.1010","1.0995","1.1085","1.0987","31.91K","0.13%"
"Aug 09, 2023","1.0996","1.0977","1.1016","1.0973","17.57K","0.14%"
"Aug 08, 2023","1.0981","1.1022","1.1033","1.0951","20.68K","-0.44%"
"Aug 07, 2023","1.1029","1.1031","1.1037","1.0987","16.83K","-0.02%"
"Aug 05, 2023","1.1031","1.1031","1.1031","1.1031","-","-0.01%"
"Aug 04, 2023","1.1032","1.0971","1.1065","1.0950","25.93K","0.60%"
"Aug 03, 2023","1.0966","1.0963","1.0986","1.0935","24.31K","-0.02%"
"Aug 02, 2023","1.0968","1.1032","1.1046","1.0942","26.75K","-0.28%"
"Aug 01, 2023","1.0999","1.1023","1.1030","1.0977","22.41K","-0.24%"
"Jul 31, 2023","1.1025","1.1042","1.1072","1.1019","18.37K","-0.24%"
"Jul 28, 2023","1.1051","1.1005","1.1074","1.0967","31.59K","0.46%"
"Jul 27, 2023","1.1000","1.1117","1.1178","1.0993","0.83K","-1.19%"
"Jul 26, 2023","1.1133","1.1084","1.1137","1.1067","0.52K","0.52%"
"Jul 25, 2023","1.1075","1.1094","1.1117","1.1051","0.42K","-0.24%"
"Jul 24, 2023","1.1102","1.1160","1.1177","1.1091","24.70K","-0.52%"
"Jul 22, 2023","1.1160","1.1160","1.1160","1.1160","-","0.04%"
"Jul 21, 2023","1.1156","1.1165","1.1176","1.1139","15.97K","-0.02%"
"Jul 20, 2023","1.1158","1.1234","1.1261","1.1150","22.74K","-0.69%"
"Jul 19, 2023","1.1236","1.1264","1.1275","1.1209","23.46K","-0.25%"
"Jul 18, 2023","1.1264","1.1274","1.1311","1.1244","28.47K","-0.12%"
"Jul 17, 2023","1.1278","1.1266","1.1284","1.1239","17.39K","0.07%"
"Jul 14, 2023","1.1270","1.1261","1.1284","1.1240","25.49K","0.10%"
"Jul 13, 2023","1.1259","1.1166","1.1265","1.1166","29.09K","0.74%"
"Jul 12, 2023","1.1176","1.1045","1.1179","1.1045","31.98K","1.26%"
"Jul 11, 2023","1.1037","1.1040","1.1066","1.1015","20.87K","-0.01%"
"Jul 10, 2023","1.1038","1.0998","1.1040","1.0981","20.18K","0.28%"
"Jul 07, 2023","1.1007","1.0929","1.1013","1.0905","28.55K","0.80%"
"Jul 06, 2023","1.0920","1.0894","1.0940","1.0872","32.91K","0.24%"
"Jul 05, 2023","1.0894","1.0955","1.0957","1.0892","33.60K","-0.26%"
"Jul 04, 2023","1.0922","1.0953","1.0957","1.0917","11.08K","-0.28%"
"Jul 03, 2023","1.0953","1.0952","1.0975","1.0911","18.53K","0.00%"
"Jun 30, 2023","1.0953","1.0910","1.0974","1.0877","26.12K","0.38%"
"Jun 29, 2023","1.0911","1.0958","1.0985","1.0903","26.28K","-0.52%"
"Jun 28, 2023","1.0968","1.1006","1.1008","1.0941","23.23K","-0.35%"
"Jun 27, 2023","1.1006","1.0952","1.1022","1.0948","19.27K","0.41%"
"Jun 26, 2023","1.0961","1.0942","1.0966","1.0934","13.56K","0.20%"
"Jun 23, 2023","1.0939","1.1003","1.1007","1.0891","24.04K","-0.62%"
"Jun 22, 2023","1.1007","1.1035","1.1062","1.0996","21.28K","-0.25%"
"Jun 21, 2023","1.1035","1.0970","1.1041","1.0956","20.13K","0.61%"
"Jun 20, 2023","1.0968","1.0987","1.0997","1.0943","27.45K","-0.06%"
"Jun 19, 2023","1.0975","1.0992","1.0997","1.0959","9.15K","-0.15%"
"Jun 18, 2023","1.0991","1.0989","1.0995","1.0988","0.34K","0.45%"
"Jun 16, 2023","1.0942","1.0946","1.0970","1.0933","0.49K","-0.08%"
"Jun 15, 2023","1.0951","1.0833","1.0952","1.0805","8.44K","1.05%"
"Jun 14, 2023","1.0837","1.0796","1.0867","1.0777","16.14K","0.40%"
"Jun 13, 2023","1.0794","1.0759","1.0827","1.0759","16.30K","0.32%"
"Jun 12, 2023","1.0760","1.0753","1.0794","1.0738","16.41K","0.05%"
"Jun 09, 2023","1.0755","1.0788","1.0790","1.0747","15.84K","-0.28%"
"Jun 08, 2023","1.0785","1.0706","1.0792","1.0702","20.33K","0.71%"
"Jun 07, 2023","1.0709","1.0700","1.0747","1.0676","19.27K","0.07%"
"Jun 06, 2023","1.0702","1.0720","1.0741","1.0674","17.76K","-0.20%"
"Jun 05, 2023","1.0723","1.0717","1.0730","1.0678","15.67K","0.02%"
"Jun 02, 2023","1.0721","1.0771","1.0788","1.0712","22.32K","-0.47%"
"Jun 01, 2023","1.0772","1.0700","1.0779","1.0672","28.97K","0.80%"
"May 31, 2023","1.0686","1.0748","1.0748","1.0646","30.19K","-0.43%"
"May 30, 2023","1.0732","1.0729","1.0759","1.0685","30.63K","0.10%"
"May 29, 2023","1.0721","1.0735","1.0757","1.0718","7.99K","-0.15%"
"May 28, 2023","1.0737","1.0736","1.0743","1.0732","0.53K","-0.07%"
"May 26, 2023","1.0744","1.0739","1.0773","1.0716","21.48K","0.08%"
"May 25, 2023","1.0735","1.0766","1.0771","1.0721","19.85K","-0.29%"
"May 24, 2023","1.0766","1.0782","1.0818","1.0764","0.85K","-0.25%"
"May 23, 2023","1.0793","1.0829","1.0837","1.0777","0.27K","-0.40%"
"May 22, 2023","1.0836","1.0824","1.0848","1.0812","14.98K","0.09%"
"May 19, 2023","1.0826","1.0789","1.0847","1.0777","25.09K","0.38%"
"May 18, 2023","1.0785","1.0859","1.0867","1.0781","19.43K","-0.67%"
"May 17, 2023","1.0858","1.0884","1.0895","1.0831","20.62K","-0.28%"
"May 16, 2023","1.0889","1.0896","1.0926","1.0875","17.41K","-0.06%"
"May 15, 2023","1.0896","1.0871","1.0913","1.0864","15.41K","0.18%"
"May 12, 2023","1.0876","1.0937","1.0958","1.0870","22.78K","-0.60%"
"May 11, 2023","1.0942","1.1008","1.1020","1.0923","26.53K","-0.55%"
"May 10, 2023","1.1002","1.0986","1.1032","1.0966","29.98K","0.09%"
"May 09, 2023","1.0992","1.1031","1.1035","1.0967","21.10K","-0.37%"
"May 08, 2023","1.1033","1.1059","1.1081","1.1027","19.49K","-0.19%"
"May 05, 2023","1.1054","1.1042","1.1075","1.0994","28.87K","0.09%"
"May 04, 2023","1.1044","1.1093","1.1119","1.1015","44.32K","-0.42%"
"May 03, 2023","1.1091","1.1033","1.1121","1.1029","27.45K","0.54%"
"May 02, 2023","1.1031","1.1005","1.1038","1.0972","34.41K","0.27%"
"May 01, 2023","1.1001","1.1050","1.1066","1.0995","18.96K","-0.43%"
"Apr 28, 2023","1.1049","1.1058","1.1076","1.0994","36.13K","-0.08%"
"Apr 27, 2023","1.1058","1.1079","1.1095","1.1023","29.34K","-0.14%"
"Apr 26, 2023","1.1073","1.1007","1.1129","1.1002","36.46K","0.61%"
